src,satb,articulation,instrument,duration_s,dest
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-c#4-PB.wav,S,pizzicato,1st Violins,0.66,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-c#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-c#5-PB.wav,S,pizzicato,1st Violins,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-c#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-c#6-PB.wav,S,pizzicato,1st Violins,0.63,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-c#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-e4-PB.wav,S,pizzicato,1st Violins,0.65,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-e4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-e5-PB.wav,S,pizzicato,1st Violins,0.67,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-e5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-e6-PB.wav,S,pizzicato,1st Violins,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-e6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-g3-PB.wav,S,pizzicato,1st Violins,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-g3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-g4-PB.wav,S,pizzicato,1st Violins,0.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-g4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-g5-PB.wav,S,pizzicato,1st Violins,0.59,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-g5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-stc-rr2-g6-PB.wav,S,pizzicato,1st Violins,0.6,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/1st Violins/1st-violins-stc-rr2-g6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-a#3.wav,S,sustain_long,1st Violins,4.23,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-a#3.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-a#4.wav,S,sustain_long,1st Violins,4.49,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-a#4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-a#5.wav,S,sustain_long,1st Violins,4.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-a#5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-a#6.wav,S,sustain_long,1st Violins,5.03,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-a#6.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-c#4.wav,S,sustain_long,1st Violins,5.13,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-c#4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-c#5.wav,S,sustain_long,1st Violins,5.01,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-c#5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-c#6.wav,S,sustain_long,1st Violins,4.85,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-c#6.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-e4.wav,S,sustain_long,1st Violins,5.08,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-e4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-e5.wav,S,sustain_long,1st Violins,5.11,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-e5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-e6.wav,S,sustain_long,1st Violins,4.68,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-e6.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-g3.wav,S,sustain_long,1st Violins,4.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-g3.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-g4.wav,S,sustain_long,1st Violins,4.27,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-g4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-g5.wav,S,sustain_long,1st Violins,4.87,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-g5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/1st Violins/1st-violins-sus-g6.wav,S,sustain_long,1st Violins,4.54,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/1st Violins/1st-violins-sus-g6.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-a#3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-a#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-a#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-a#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-a#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-a#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-a#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-a#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-c#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-c#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-c#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-c#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-c#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-c#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-e4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-e4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-e5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-e5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-e6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-e6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-g3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-g3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-g4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-g4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-g5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-g5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-piz-rr1-g6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-piz-rr1-g6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-a#3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-a#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-a#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-a#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-a#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-a#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-a#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-a#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-c#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-c#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-c#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-c#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-c#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-c#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-e4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-e4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-e5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-e5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-e6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-e6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-g3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-g3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-g4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-g4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-g5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-g5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr1-g6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr1-g6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-a#3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-a#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-a#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-a#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-a#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-a#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-a#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-a#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-c#4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-c#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-c#5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-c#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-c#6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-c#6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-e4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-e4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-e5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-e5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-e6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-e6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-g3-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-g3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-g4-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-g4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-g5-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-g5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-stc-rr2-g6-PB.wav,S,pizzicato,2nd Violins,0.61,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/pizzicato/2nd Violins/2nd-violins-stc-rr2-g6-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-a#3.wav,S,sustain_long,2nd Violins,4.99,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-a#3.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-a#4.wav,S,sustain_long,2nd Violins,4.91,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-a#4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-a#5.wav,S,sustain_long,2nd Violins,4.32,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-a#5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-a#6.wav,S,sustain_long,2nd Violins,4.42,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-a#6.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-c#4.wav,S,sustain_long,2nd Violins,5.06,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-c#4.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-c#5.wav,S,sustain_long,2nd Violins,4.13,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-c#5.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/SSO/Samples/2nd Violins/2nd-violins-sus-c#6.wav,S,sustain_long,2nd Violins,5.17,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/S/sustain_long/2nd Violins/2nd-violins-sus-c#6.wav
